"","Date","VIX.Close","Month"
"3862",2015-05-11,13.85,"2015-05"
"3863",2015-05-12,13.86,"2015-05"
"3864",2015-05-13,13.76,"2015-05"
"3865",2015-05-14,12.74,"2015-05"
"3866",2015-05-15,12.38,"2015-05"
"3867",2015-05-18,12.73,"2015-05"
"3868",2015-05-19,12.85,"2015-05"
"3869",2015-05-20,12.88,"2015-05"
"3870",2015-05-21,12.11,"2015-05"
"3871",2015-05-22,12.13,"2015-05"
"3872",2015-05-26,14.06,"2015-05"
"3873",2015-05-27,13.27,"2015-05"
"3874",2015-05-28,13.31,"2015-05"
"3875",2015-05-29,13.84,"2015-05"
"3876",2015-06-01,13.97,"2015-06"
"3877",2015-06-02,14.24,"2015-06"
"3878",2015-06-03,13.66,"2015-06"
"3879",2015-06-04,14.71,"2015-06"
"3880",2015-06-05,14.21,"2015-06"
"3881",2015-06-08,15.29,"2015-06"
"3882",2015-06-09,14.47,"2015-06"
"3883",2015-06-10,13.22,"2015-06"
"3884",2015-06-11,12.85,"2015-06"
"3885",2015-06-12,13.78,"2015-06"
"3886",2015-06-15,15.39,"2015-06"
"3887",2015-06-16,14.81,"2015-06"
"3888",2015-06-17,14.5,"2015-06"
"3889",2015-06-18,13.19,"2015-06"
"3890",2015-06-19,13.96,"2015-06"
"3891",2015-06-22,12.74,"2015-06"
"3892",2015-06-23,12.11,"2015-06"
"3893",2015-06-24,13.26,"2015-06"
"3894",2015-06-25,14.01,"2015-06"
"3895",2015-06-26,14.02,"2015-06"
"3896",2015-06-29,18.85,"2015-06"
"3897",2015-06-30,18.23,"2015-06"
"3898",2015-07-01,16.09,"2015-07"
"3899",2015-07-02,16.79,"2015-07"
"3900",2015-07-06,17.01,"2015-07"
"3901",2015-07-07,16.09,"2015-07"
"3902",2015-07-08,19.66,"2015-07"
"3903",2015-07-09,19.97,"2015-07"
"3904",2015-07-10,16.83,"2015-07"
"3905",2015-07-13,13.9,"2015-07"
"3906",2015-07-14,13.37,"2015-07"
"3907",2015-07-15,13.23,"2015-07"
"3908",2015-07-16,12.11,"2015-07"
"3909",2015-07-17,11.95,"2015-07"
"3910",2015-07-20,12.25,"2015-07"
"3911",2015-07-21,12.22,"2015-07"
"3912",2015-07-22,12.12,"2015-07"
"3913",2015-07-23,12.64,"2015-07"
"3914",2015-07-24,13.74,"2015-07"
"3915",2015-07-27,15.6,"2015-07"
"3916",2015-07-28,13.44,"2015-07"
"3917",2015-07-29,12.5,"2015-07"
"3918",2015-07-30,12.13,"2015-07"
"3919",2015-07-31,12.12,"2015-07"
"3920",2015-08-03,12.56,"2015-08"
"3921",2015-08-04,13,"2015-08"
"3922",2015-08-05,12.51,"2015-08"
"3923",2015-08-06,13.77,"2015-08"
"3924",2015-08-07,13.39,"2015-08"
"3925",2015-08-10,12.23,"2015-08"
"3926",2015-08-11,13.71,"2015-08"
"3927",2015-08-12,13.61,"2015-08"
"3928",2015-08-13,13.49,"2015-08"
"3929",2015-08-14,12.83,"2015-08"
"3930",2015-08-17,13.02,"2015-08"
"3931",2015-08-18,13.79,"2015-08"
"3932",2015-08-19,15.25,"2015-08"
"3933",2015-08-20,19.14,"2015-08"
"3934",2015-08-21,28.03,"2015-08"
"3935",2015-08-24,40.74,"2015-08"
"3936",2015-08-25,36.02,"2015-08"
"3937",2015-08-26,30.32,"2015-08"
"3938",2015-08-27,26.1,"2015-08"
"3939",2015-08-28,26.05,"2015-08"
"3940",2015-08-31,28.43,"2015-08"
"3941",2015-09-01,31.4,"2015-09"
"3942",2015-09-02,26.09,"2015-09"
"3943",2015-09-03,25.61,"2015-09"
"3944",2015-09-04,27.8,"2015-09"
"3945",2015-09-08,24.9,"2015-09"
"3946",2015-09-09,26.23,"2015-09"
"3947",2015-09-10,24.37,"2015-09"
"3948",2015-09-11,23.2,"2015-09"
"3949",2015-09-14,24.25,"2015-09"
"3950",2015-09-15,22.54,"2015-09"
"3951",2015-09-16,21.35,"2015-09"
"3952",2015-09-17,21.14,"2015-09"
"3953",2015-09-18,22.28,"2015-09"
"3954",2015-09-21,20.14,"2015-09"
"3955",2015-09-22,22.44,"2015-09"
"3956",2015-09-23,22.13,"2015-09"
"3957",2015-09-24,23.47,"2015-09"
"3958",2015-09-25,23.62,"2015-09"
"3959",2015-09-28,27.63,"2015-09"
"3960",2015-09-29,26.83,"2015-09"
"3961",2015-09-30,24.5,"2015-09"
"3962",2015-10-01,22.55,"2015-10"
"3963",2015-10-02,20.94,"2015-10"
"3964",2015-10-05,19.54,"2015-10"
"3965",2015-10-06,19.4,"2015-10"
"3966",2015-10-07,18.4,"2015-10"
"3967",2015-10-08,17.42,"2015-10"
"3968",2015-10-09,17.08,"2015-10"
"3969",2015-10-12,16.17,"2015-10"
"3970",2015-10-13,17.67,"2015-10"
"3971",2015-10-14,18.03,"2015-10"
"3972",2015-10-15,16.05,"2015-10"
"3973",2015-10-16,15.05,"2015-10"
"3974",2015-10-19,14.98,"2015-10"
"3975",2015-10-20,15.75,"2015-10"
"3976",2015-10-21,16.7,"2015-10"
"3977",2015-10-22,14.45,"2015-10"
"3978",2015-10-23,14.46,"2015-10"
"3979",2015-10-26,15.29,"2015-10"
"3980",2015-10-27,15.43,"2015-10"
"3981",2015-10-28,14.33,"2015-10"
"3982",2015-10-29,14.61,"2015-10"
"3983",2015-10-30,15.07,"2015-10"
"3984",2015-11-02,14.15,"2015-11"
"3985",2015-11-03,14.54,"2015-11"
"3986",2015-11-04,15.51,"2015-11"
"3987",2015-11-05,15.05,"2015-11"
"3988",2015-11-06,14.33,"2015-11"
"3989",2015-11-09,16.52,"2015-11"
"3990",2015-11-10,15.29,"2015-11"
"3991",2015-11-11,16.06,"2015-11"
"3992",2015-11-12,18.37,"2015-11"
"3993",2015-11-13,20.08,"2015-11"
"3994",2015-11-16,18.16,"2015-11"
"3995",2015-11-17,18.84,"2015-11"
"3996",2015-11-18,16.85,"2015-11"
"3997",2015-11-19,16.99,"2015-11"
"3998",2015-11-20,15.47,"2015-11"
"3999",2015-11-23,15.62,"2015-11"
"4000",2015-11-24,15.93,"2015-11"
"4001",2015-11-25,15.19,"2015-11"
"4002",2015-11-27,15.12,"2015-11"
"4003",2015-11-30,16.13,"2015-11"
"4004",2015-12-01,14.67,"2015-12"
"4005",2015-12-02,15.91,"2015-12"
"4006",2015-12-03,18.11,"2015-12"
"4007",2015-12-04,14.81,"2015-12"
"4008",2015-12-07,15.84,"2015-12"
"4009",2015-12-08,17.6,"2015-12"
"4010",2015-12-09,19.61,"2015-12"
"4011",2015-12-10,19.34,"2015-12"
"4012",2015-12-11,24.39,"2015-12"
"4013",2015-12-14,22.73,"2015-12"
"4014",2015-12-15,20.95,"2015-12"
"4015",2015-12-16,17.86,"2015-12"
"4016",2015-12-17,18.94,"2015-12"
"4017",2015-12-18,20.7,"2015-12"
"4018",2015-12-21,18.7,"2015-12"
"4019",2015-12-22,16.6,"2015-12"
"4020",2015-12-23,15.57,"2015-12"
"4021",2015-12-24,15.74,"2015-12"
"4022",2015-12-28,16.91,"2015-12"
"4023",2015-12-29,16.08,"2015-12"
"4024",2015-12-30,17.29,"2015-12"
"4025",2015-12-31,18.21,"2015-12"
"4026",2016-01-04,20.7,"2016-01"
"4027",2016-01-05,19.34,"2016-01"
"4028",2016-01-06,20.59,"2016-01"
"4029",2016-01-07,24.99,"2016-01"
"4030",2016-01-08,27.01,"2016-01"
"4031",2016-01-11,24.3,"2016-01"
"4032",2016-01-12,22.47,"2016-01"
"4033",2016-01-13,25.22,"2016-01"
"4034",2016-01-14,23.95,"2016-01"
"4035",2016-01-15,27.02,"2016-01"
"4036",2016-01-19,26.05,"2016-01"
"4037",2016-01-20,27.59,"2016-01"
"4038",2016-01-21,26.69,"2016-01"
"4039",2016-01-22,22.34,"2016-01"
"4040",2016-01-25,24.15,"2016-01"
"4041",2016-01-26,22.5,"2016-01"
"4042",2016-01-27,23.11,"2016-01"
"4043",2016-01-28,22.42,"2016-01"
"4044",2016-01-29,20.2,"2016-01"
"4045",2016-02-01,19.98,"2016-02"
"4046",2016-02-02,21.98,"2016-02"
"4047",2016-02-03,21.65,"2016-02"
"4048",2016-02-04,21.84,"2016-02"
"4049",2016-02-05,23.38,"2016-02"
"4050",2016-02-08,26,"2016-02"
"4051",2016-02-09,26.54,"2016-02"
"4052",2016-02-10,26.29,"2016-02"
"4053",2016-02-11,28.14,"2016-02"
"4054",2016-02-12,25.4,"2016-02"
"4055",2016-02-16,24.11,"2016-02"
"4056",2016-02-17,22.31,"2016-02"
"4057",2016-02-18,21.64,"2016-02"
"4058",2016-02-19,20.53,"2016-02"
"4059",2016-02-22,19.38,"2016-02"
"4060",2016-02-23,20.98,"2016-02"
"4061",2016-02-24,20.72,"2016-02"
"4062",2016-02-25,19.11,"2016-02"
"4063",2016-02-26,19.81,"2016-02"
"4064",2016-02-29,20.55,"2016-02"
"4065",2016-03-01,17.7,"2016-03"
"4066",2016-03-02,17.09,"2016-03"
"4067",2016-03-03,16.7,"2016-03"
"4068",2016-03-04,16.86,"2016-03"
"4069",2016-03-07,17.35,"2016-03"
"4070",2016-03-08,18.67,"2016-03"
"4071",2016-03-09,18.34,"2016-03"
"4072",2016-03-10,18.05,"2016-03"
"4073",2016-03-11,16.5,"2016-03"
"4074",2016-03-14,16.92,"2016-03"
"4075",2016-03-15,16.84,"2016-03"
"4076",2016-03-16,14.99,"2016-03"
"4077",2016-03-17,14.44,"2016-03"
"4078",2016-03-18,14.02,"2016-03"
"4079",2016-03-21,13.79,"2016-03"
"4080",2016-03-22,14.17,"2016-03"
"4081",2016-03-23,14.94,"2016-03"
"4082",2016-03-24,14.74,"2016-03"
"4083",2016-03-28,15.24,"2016-03"
"4084",2016-03-29,13.82,"2016-03"
"4085",2016-03-30,13.56,"2016-03"
"4086",2016-03-31,13.95,"2016-03"
"4087",2016-04-01,13.1,"2016-04"
"4088",2016-04-04,14.12,"2016-04"
"4089",2016-04-05,15.42,"2016-04"
"4090",2016-04-06,14.09,"2016-04"
"4091",2016-04-07,16.16,"2016-04"
"4092",2016-04-08,15.36,"2016-04"
"4093",2016-04-11,16.26,"2016-04"
"4094",2016-04-12,14.85,"2016-04"
"4095",2016-04-13,13.84,"2016-04"
"4096",2016-04-14,13.72,"2016-04"
"4097",2016-04-15,13.62,"2016-04"
"4098",2016-04-18,13.35,"2016-04"
"4099",2016-04-19,13.24,"2016-04"
"4100",2016-04-20,13.28,"2016-04"
"4101",2016-04-21,13.95,"2016-04"
"4102",2016-04-22,13.22,"2016-04"
"4103",2016-04-25,14.08,"2016-04"
"4104",2016-04-26,13.96,"2016-04"
"4105",2016-04-27,13.77,"2016-04"
"4106",2016-04-28,15.22,"2016-04"
"4107",2016-04-29,15.7,"2016-04"
"4108",2016-05-02,14.68,"2016-05"
"4109",2016-05-03,15.6,"2016-05"
"4110",2016-05-04,16.05,"2016-05"
"4111",2016-05-05,15.91,"2016-05"
"4112",2016-05-06,14.72,"2016-05"
"4113",2016-05-09,14.57,"2016-05"
"4114",2016-05-10,13.63,"2016-05"
"4115",2016-05-11,14.69,"2016-05"
"4116",2016-05-12,14.41,"2016-05"
"4117",2016-05-13,15.04,"2016-05"
"4118",2016-05-16,14.68,"2016-05"
"4119",2016-05-17,15.57,"2016-05"
"4120",2016-05-18,15.95,"2016-05"
"4121",2016-05-19,16.33,"2016-05"
"4122",2016-05-20,15.2,"2016-05"
"4123",2016-05-23,15.82,"2016-05"
"4124",2016-05-24,14.42,"2016-05"
"4125",2016-05-25,13.9,"2016-05"
"4126",2016-05-26,13.43,"2016-05"
"4127",2016-05-27,13.12,"2016-05"
"4128",2016-05-31,14.19,"2016-05"
"4129",2016-06-01,14.2,"2016-06"
"4130",2016-06-02,13.63,"2016-06"
"4131",2016-06-03,13.47,"2016-06"
"4132",2016-06-06,13.65,"2016-06"
"4133",2016-06-07,14.05,"2016-06"
"4134",2016-06-08,14.08,"2016-06"
"4135",2016-06-09,14.64,"2016-06"
"4136",2016-06-10,17.03,"2016-06"
"4137",2016-06-13,20.97,"2016-06"
"4138",2016-06-14,20.5,"2016-06"
"4139",2016-06-15,20.14,"2016-06"
"4140",2016-06-16,19.37,"2016-06"
"4141",2016-06-17,19.41,"2016-06"
"4142",2016-06-20,18.37,"2016-06"
"4143",2016-06-21,18.48,"2016-06"
"4144",2016-06-22,21.17,"2016-06"
"4145",2016-06-23,17.25,"2016-06"
"4146",2016-06-24,25.76,"2016-06"
"4147",2016-06-27,23.85,"2016-06"
"4148",2016-06-28,18.75,"2016-06"
"4149",2016-06-29,16.64,"2016-06"
"4150",2016-06-30,15.63,"2016-06"
"4151",2016-07-01,14.77,"2016-07"
"4152",2016-07-05,15.58,"2016-07"
"4153",2016-07-06,14.96,"2016-07"
"4154",2016-07-07,14.76,"2016-07"
"4155",2016-07-08,13.2,"2016-07"
"4156",2016-07-11,13.54,"2016-07"
"4157",2016-07-12,13.55,"2016-07"
"4158",2016-07-13,13.04,"2016-07"
"4159",2016-07-14,12.82,"2016-07"
"4160",2016-07-15,12.67,"2016-07"
"4161",2016-07-18,12.44,"2016-07"
"4162",2016-07-19,11.97,"2016-07"
"4163",2016-07-20,11.77,"2016-07"
"4164",2016-07-21,12.74,"2016-07"
"4165",2016-07-22,12.02,"2016-07"
"4166",2016-07-25,12.87,"2016-07"
"4167",2016-07-26,13.05,"2016-07"
"4168",2016-07-27,12.83,"2016-07"
"4169",2016-07-28,12.72,"2016-07"
"4170",2016-07-29,11.87,"2016-07"
"4171",2016-08-01,12.44,"2016-08"
"4172",2016-08-02,13.37,"2016-08"
"4173",2016-08-03,12.86,"2016-08"
"4174",2016-08-04,12.42,"2016-08"
"4175",2016-08-05,11.39,"2016-08"
"4176",2016-08-08,11.5,"2016-08"
"4177",2016-08-09,11.66,"2016-08"
"4178",2016-08-10,12.05,"2016-08"
"4179",2016-08-11,11.68,"2016-08"
"4180",2016-08-12,11.55,"2016-08"
"4181",2016-08-15,11.81,"2016-08"
"4182",2016-08-16,12.64,"2016-08"
"4183",2016-08-17,12.19,"2016-08"
"4184",2016-08-18,11.43,"2016-08"
"4185",2016-08-19,11.34,"2016-08"
"4186",2016-08-22,12.27,"2016-08"
"4187",2016-08-23,12.38,"2016-08"
"4188",2016-08-24,13.45,"2016-08"
"4189",2016-08-25,13.63,"2016-08"
"4190",2016-08-26,13.65,"2016-08"
"4191",2016-08-29,12.94,"2016-08"
"4192",2016-08-30,13.12,"2016-08"
"4193",2016-08-31,13.42,"2016-08"
"4194",2016-09-01,13.48,"2016-09"
"4195",2016-09-02,11.98,"2016-09"
"4196",2016-09-06,12.02,"2016-09"
"4197",2016-09-07,11.94,"2016-09"
"4198",2016-09-08,12.51,"2016-09"
"4199",2016-09-09,17.5,"2016-09"
"4200",2016-09-12,15.16,"2016-09"
"4201",2016-09-13,17.85,"2016-09"
"4202",2016-09-14,18.14,"2016-09"
"4203",2016-09-15,16.3,"2016-09"
"4204",2016-09-16,15.37,"2016-09"
"4205",2016-09-19,15.53,"2016-09"
"4206",2016-09-20,15.92,"2016-09"
"4207",2016-09-21,13.3,"2016-09"
"4208",2016-09-22,12.02,"2016-09"
"4209",2016-09-23,12.29,"2016-09"
"4210",2016-09-26,14.5,"2016-09"
"4211",2016-09-27,13.1,"2016-09"
"4212",2016-09-28,12.39,"2016-09"
"4213",2016-09-29,14.02,"2016-09"
"4214",2016-09-30,13.29,"2016-09"
"4215",2016-10-03,13.57,"2016-10"
"4216",2016-10-04,13.63,"2016-10"
"4217",2016-10-05,12.99,"2016-10"
"4218",2016-10-06,12.84,"2016-10"
"4219",2016-10-07,13.48,"2016-10"
"4220",2016-10-10,13.38,"2016-10"
"4221",2016-10-11,15.36,"2016-10"
"4222",2016-10-12,15.91,"2016-10"
"4223",2016-10-13,16.69,"2016-10"
"4224",2016-10-14,16.12,"2016-10"
"4225",2016-10-17,16.21,"2016-10"
"4226",2016-10-18,15.28,"2016-10"
"4227",2016-10-19,14.41,"2016-10"
"4228",2016-10-20,13.75,"2016-10"
"4229",2016-10-21,13.34,"2016-10"
"4230",2016-10-24,13.02,"2016-10"
"4231",2016-10-25,13.46,"2016-10"
"4232",2016-10-26,14.24,"2016-10"
"4233",2016-10-27,15.36,"2016-10"
"4234",2016-10-28,16.19,"2016-10"
"4235",2016-10-31,17.06,"2016-10"
"4236",2016-11-01,18.56,"2016-11"
"4237",2016-11-02,19.32,"2016-11"
"4238",2016-11-03,22.08,"2016-11"
"4239",2016-11-04,22.51,"2016-11"
"4240",2016-11-07,18.71,"2016-11"
"4241",2016-11-08,18.74,"2016-11"
"4242",2016-11-09,14.38,"2016-11"
"4243",2016-11-10,14.74,"2016-11"
"4244",2016-11-11,14.17,"2016-11"
"4245",2016-11-14,14.48,"2016-11"
"4246",2016-11-15,13.37,"2016-11"
"4247",2016-11-16,13.72,"2016-11"
"4248",2016-11-17,13.35,"2016-11"
"4249",2016-11-18,12.85,"2016-11"
"4250",2016-11-21,12.42,"2016-11"
"4251",2016-11-22,12.41,"2016-11"
"4252",2016-11-23,12.43,"2016-11"
"4253",2016-11-25,12.34,"2016-11"
"4254",2016-11-28,13.15,"2016-11"
"4255",2016-11-29,12.9,"2016-11"
"4256",2016-11-30,13.33,"2016-11"
"4257",2016-12-01,14.07,"2016-12"
"4258",2016-12-02,14.12,"2016-12"
"4259",2016-12-05,12.14,"2016-12"
"4260",2016-12-06,11.79,"2016-12"
"4261",2016-12-07,12.22,"2016-12"
"4262",2016-12-08,12.64,"2016-12"
"4263",2016-12-09,11.75,"2016-12"
"4264",2016-12-12,12.64,"2016-12"
"4265",2016-12-13,12.72,"2016-12"
"4266",2016-12-14,13.19,"2016-12"
"4267",2016-12-15,12.79,"2016-12"
"4268",2016-12-16,12.2,"2016-12"
"4269",2016-12-19,11.71,"2016-12"
"4270",2016-12-20,11.45,"2016-12"
"4271",2016-12-21,11.27,"2016-12"
"4272",2016-12-22,11.43,"2016-12"
"4273",2016-12-23,11.44,"2016-12"
"4274",2016-12-27,11.99,"2016-12"
"4275",2016-12-28,12.95,"2016-12"
"4276",2016-12-29,13.37,"2016-12"
"4277",2016-12-30,14.04,"2016-12"
"4278",2017-01-03,12.85,"2017-01"
"4279",2017-01-04,11.85,"2017-01"
"4280",2017-01-05,11.67,"2017-01"
"4281",2017-01-06,11.32,"2017-01"
"4282",2017-01-09,11.56,"2017-01"
"4283",2017-01-10,11.49,"2017-01"
"4284",2017-01-11,11.26,"2017-01"
"4285",2017-01-12,11.54,"2017-01"
"4286",2017-01-13,11.23,"2017-01"
"4287",2017-01-17,11.87,"2017-01"
"4288",2017-01-18,12.48,"2017-01"
"4289",2017-01-19,12.78,"2017-01"
"4290",2017-01-20,11.54,"2017-01"
"4291",2017-01-23,11.77,"2017-01"
"4292",2017-01-24,11.07,"2017-01"
"4293",2017-01-25,10.81,"2017-01"
"4294",2017-01-26,10.63,"2017-01"
"4295",2017-01-27,10.58,"2017-01"
"4296",2017-01-30,11.88,"2017-01"
"4297",2017-01-31,11.99,"2017-01"
"4298",2017-02-01,11.81,"2017-02"
"4299",2017-02-02,11.93,"2017-02"
"4300",2017-02-03,10.97,"2017-02"
"4301",2017-02-06,11.37,"2017-02"
"4302",2017-02-07,11.29,"2017-02"
"4303",2017-02-08,11.45,"2017-02"
"4304",2017-02-09,10.88,"2017-02"
"4305",2017-02-10,10.85,"2017-02"
"4306",2017-02-13,11.07,"2017-02"
"4307",2017-02-14,10.74,"2017-02"
"4308",2017-02-15,11.97,"2017-02"
"4309",2017-02-16,11.76,"2017-02"
"4310",2017-02-17,11.49,"2017-02"
"4311",2017-02-21,11.57,"2017-02"
"4312",2017-02-22,11.74,"2017-02"
"4313",2017-02-23,11.71,"2017-02"
"4314",2017-02-24,11.47,"2017-02"
"4315",2017-02-27,12.09,"2017-02"
"4316",2017-02-28,12.92,"2017-02"
"4317",2017-03-01,12.54,"2017-03"
"4318",2017-03-02,11.81,"2017-03"
"4319",2017-03-03,10.96,"2017-03"
"4320",2017-03-06,11.24,"2017-03"
"4321",2017-03-07,11.45,"2017-03"
"4322",2017-03-08,11.86,"2017-03"
"4323",2017-03-09,12.3,"2017-03"
"4324",2017-03-10,11.66,"2017-03"
"4325",2017-03-13,11.35,"2017-03"
"4326",2017-03-14,12.3,"2017-03"
"4327",2017-03-15,11.63,"2017-03"
"4328",2017-03-16,11.21,"2017-03"
"4329",2017-03-17,11.28,"2017-03"
"4330",2017-03-20,11.34,"2017-03"
"4331",2017-03-21,12.47,"2017-03"
"4332",2017-03-22,12.81,"2017-03"
"4333",2017-03-23,13.12,"2017-03"
"4334",2017-03-24,12.96,"2017-03"
"4335",2017-03-27,12.5,"2017-03"
"4336",2017-03-28,11.53,"2017-03"
"4337",2017-03-29,11.42,"2017-03"
"4338",2017-03-30,11.54,"2017-03"
"4339",2017-03-31,12.37,"2017-03"
"4340",2017-04-03,12.38,"2017-04"
"4341",2017-04-04,11.79,"2017-04"
"4342",2017-04-05,12.89,"2017-04"
"4343",2017-04-06,12.39,"2017-04"
"4344",2017-04-07,12.87,"2017-04"
"4345",2017-04-10,14.05,"2017-04"
"4346",2017-04-11,15.07,"2017-04"
"4347",2017-04-12,15.77,"2017-04"
"4348",2017-04-13,15.96,"2017-04"
"4349",2017-04-17,14.66,"2017-04"
"4350",2017-04-18,14.42,"2017-04"
"4351",2017-04-19,14.93,"2017-04"
"4352",2017-04-20,14.15,"2017-04"
"4353",2017-04-21,14.63,"2017-04"
"4354",2017-04-24,10.84,"2017-04"
"4355",2017-04-25,10.76,"2017-04"
"4356",2017-04-26,10.85,"2017-04"
"4357",2017-04-27,10.36,"2017-04"
"4358",2017-04-28,10.82,"2017-04"
"4359",2017-05-01,10.11,"2017-05"
"4360",2017-05-02,10.59,"2017-05"
"4361",2017-05-03,10.68,"2017-05"
"4362",2017-05-04,10.46,"2017-05"
"4363",2017-05-05,10.57,"2017-05"
"4364",2017-05-08,9.77,"2017-05"
"4365",2017-05-09,9.96,"2017-05"
"4366",2017-05-10,10.21,"2017-05"
"4367",2017-05-11,10.6,"2017-05"
"4368",2017-05-12,10.4,"2017-05"
"4369",2017-05-15,10.42,"2017-05"
"4370",2017-05-16,10.65,"2017-05"
"4371",2017-05-17,15.59,"2017-05"
"4372",2017-05-18,14.66,"2017-05"
"4373",2017-05-19,12.04,"2017-05"
"4374",2017-05-22,10.93,"2017-05"
"4375",2017-05-23,10.72,"2017-05"
"4376",2017-05-24,10.02,"2017-05"
"4377",2017-05-25,9.99,"2017-05"
"4378",2017-05-26,9.81,"2017-05"
"4379",2017-05-30,10.38,"2017-05"
"4380",2017-05-31,10.41,"2017-05"
"4381",2017-06-01,9.89,"2017-06"
"4382",2017-06-02,9.75,"2017-06"
"4383",2017-06-05,10.07,"2017-06"
"4384",2017-06-06,10.45,"2017-06"
"4385",2017-06-07,10.39,"2017-06"
"4386",2017-06-08,10.16,"2017-06"
"4387",2017-06-09,10.7,"2017-06"
"4388",2017-06-12,11.46,"2017-06"
"4389",2017-06-13,10.42,"2017-06"
"4390",2017-06-14,10.64,"2017-06"
"4391",2017-06-15,10.9,"2017-06"
"4392",2017-06-16,10.38,"2017-06"
"4393",2017-06-19,10.37,"2017-06"
"4394",2017-06-20,10.86,"2017-06"
"4395",2017-06-21,10.75,"2017-06"
"4396",2017-06-22,10.48,"2017-06"
"4397",2017-06-23,10.02,"2017-06"
"4398",2017-06-26,9.9,"2017-06"
"4399",2017-06-27,11.06,"2017-06"
"4400",2017-06-28,10.03,"2017-06"
"4401",2017-06-29,11.44,"2017-06"
"4402",2017-06-30,11.18,"2017-06"
"4403",2017-07-03,11.22,"2017-07"
"4404",2017-07-05,11.07,"2017-07"
"4405",2017-07-06,12.54,"2017-07"
"4406",2017-07-07,11.19,"2017-07"
"4407",2017-07-10,11.11,"2017-07"
"4408",2017-07-11,10.89,"2017-07"
"4409",2017-07-12,10.3,"2017-07"
"4410",2017-07-13,9.9,"2017-07"
"4411",2017-07-14,9.51,"2017-07"
"4412",2017-07-17,9.82,"2017-07"
"4413",2017-07-18,9.89,"2017-07"
"4414",2017-07-19,9.79,"2017-07"
"4415",2017-07-20,9.58,"2017-07"
"4416",2017-07-21,9.36,"2017-07"
"4417",2017-07-24,9.43,"2017-07"
"4418",2017-07-25,9.43,"2017-07"
"4419",2017-07-26,9.6,"2017-07"
"4420",2017-07-27,10.11,"2017-07"
"4421",2017-07-28,10.29,"2017-07"
"4422",2017-07-31,10.26,"2017-07"
"4423",2017-08-01,10.09,"2017-08"
"4424",2017-08-02,10.28,"2017-08"
"4425",2017-08-03,10.44,"2017-08"
"4426",2017-08-04,10.03,"2017-08"
"4427",2017-08-07,9.93,"2017-08"
"4428",2017-08-08,10.96,"2017-08"
"4429",2017-08-09,11.11,"2017-08"
"4430",2017-08-10,16.04,"2017-08"
"4431",2017-08-11,15.51,"2017-08"
"4432",2017-08-14,12.33,"2017-08"
"4433",2017-08-15,12.04,"2017-08"
"4434",2017-08-16,11.74,"2017-08"
"4435",2017-08-17,15.55,"2017-08"
"4436",2017-08-18,14.26,"2017-08"
"4437",2017-08-21,13.19,"2017-08"
"4438",2017-08-22,11.35,"2017-08"
"4439",2017-08-23,12.25,"2017-08"
"4440",2017-08-24,12.23,"2017-08"
"4441",2017-08-25,11.28,"2017-08"
"4442",2017-08-28,11.32,"2017-08"
"4443",2017-08-29,11.7,"2017-08"
"4444",2017-08-30,11.22,"2017-08"
"4445",2017-08-31,10.59,"2017-08"
"4446",2017-09-01,10.13,"2017-09"
"4447",2017-09-05,12.23,"2017-09"
"4448",2017-09-06,11.63,"2017-09"
"4449",2017-09-07,11.55,"2017-09"
"4450",2017-09-08,12.12,"2017-09"
"4451",2017-09-11,10.73,"2017-09"
"4452",2017-09-12,10.58,"2017-09"
"4453",2017-09-13,10.5,"2017-09"
"4454",2017-09-14,10.44,"2017-09"
"4455",2017-09-15,10.17,"2017-09"
"4456",2017-09-18,10.15,"2017-09"
"4457",2017-09-19,10.18,"2017-09"
"4458",2017-09-20,9.78,"2017-09"
"4459",2017-09-21,9.67,"2017-09"
"4460",2017-09-22,9.59,"2017-09"
"4461",2017-09-25,10.21,"2017-09"
"4462",2017-09-26,10.17,"2017-09"
"4463",2017-09-27,9.87,"2017-09"
"4464",2017-09-28,9.55,"2017-09"
"4465",2017-09-29,9.51,"2017-09"
"4466",2017-10-02,9.45,"2017-10"
"4467",2017-10-03,9.51,"2017-10"
"4468",2017-10-04,9.63,"2017-10"
"4469",2017-10-05,9.19,"2017-10"
"4470",2017-10-06,9.65,"2017-10"
"4471",2017-10-09,10.33,"2017-10"
"4472",2017-10-10,10.08,"2017-10"
"4473",2017-10-11,9.85,"2017-10"
"4474",2017-10-12,9.91,"2017-10"
"4475",2017-10-13,9.61,"2017-10"
"4476",2017-10-16,9.91,"2017-10"
"4477",2017-10-17,10.31,"2017-10"
"4478",2017-10-18,10.07,"2017-10"
"4479",2017-10-19,10.05,"2017-10"
"4480",2017-10-20,9.97,"2017-10"
"4481",2017-10-23,11.07,"2017-10"
"4482",2017-10-24,11.16,"2017-10"
"4483",2017-10-25,11.23,"2017-10"
"4484",2017-10-26,11.3,"2017-10"
"4485",2017-10-27,9.8,"2017-10"
"4486",2017-10-30,10.5,"2017-10"
"4487",2017-10-31,10.18,"2017-10"
"4488",2017-11-01,10.2,"2017-11"
"4489",2017-11-02,9.93,"2017-11"
"4490",2017-11-03,9.14,"2017-11"
"4491",2017-11-06,9.4,"2017-11"
"4492",2017-11-07,9.89,"2017-11"
"4493",2017-11-08,9.78,"2017-11"
"4494",2017-11-09,10.5,"2017-11"
"4495",2017-11-10,11.29,"2017-11"
"4496",2017-11-13,11.5,"2017-11"
